id,brand,supplier_sku,review_status,publication_approved,representative_group,source_url,findings
oppein-wss-fs36,OPPEIN,WSS-FS36,specification_hold,False,,https://www.oppeincabinetry.ca/shop/wss-fs36-floating-shelf-11168,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mnw-fs36,OPPEIN,MNW-FS36,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mnw-fs36-floating-shelf-natural-wood-10309,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mnw-fs24,OPPEIN,MNW-FS24,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mnw-fs24-floating-shelf-natural-wood-10307,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mnw-fs30,OPPEIN,MNW-FS30,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mnw-fs30-floating-shelf-natural-wood-10308,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mso-fs24,OPPEIN,MSO-FS24,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mso-fs24-floating-shelf-smoked-oak-10477,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mso-fs30,OPPEIN,MSO-FS30,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mso-fs30-floating-shelf-smoked-oak-10478,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mso-fs36,OPPEIN,MSO-FS36,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mso-fs36-floating-shelf-smoked-oak-10479,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-blum fold lift,OPPEIN,HW-BLUM FOLD LIFT,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-blum-fold-lift-hw-blum-fold-lift-11411,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-blum lift,OPPEIN,HW-BLUM LIFT,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-blum-lift-hw-blum-stay-lift-11412,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-hr30,OPPEIN,HW-HR30,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-hr30-hanging-rod-16148,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-hr36,OPPEIN,HW-HR36,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-hr36-hanging-rod-16149,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-hr24,OPPEIN,HW-HR24,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-hr24-hanging-rod-16147,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-bbc45-swing left,OPPEIN,HW-BBC45-SWING LEFT,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-bbc45-swing-left-hardware-bbc45-swing-left-10238,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-bbc45-swing right,OPPEIN,HW-BBC45-SWING RIGHT,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-bbc45-swing-right-hardware-bbc45-swing-right-10239,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-bls33-tray,OPPEIN,HW-BLS33-TRAY,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-bls33-tray-hardware-bls33-tray-10240,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-bls36-tray,OPPEIN,HW-BLS36-TRAY,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-bls36-tray-hardware-bls36-tray-10241,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-bsr09-spice rack,OPPEIN,HW-BSR09-SPICE RACK,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-bsr09-spice-rack-hardware-bsr09-spice-rack-10242,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-bsr12-spice rack,OPPEIN,HW-BSR12-SPICE RACK,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-bsr12-spice-rack-hardware-bsr12-spice-rack-10243,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-btc18-trash can,OPPEIN,HW-BTC18-TRASH CAN,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-btc18-trash-can-hardware-btc18-trash-can-10244,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-drawer-high,OPPEIN,HW-DRAWER-HIGH,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-drawer-high-hardware-drawer-high-10245,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-drawer-low,OPPEIN,HW-DRAWER-LOW,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-drawer-low-hardware-drawer-low-10246,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-hinge135,OPPEIN,HW-HINGE135,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-hinge135-hardware-hinge135-10248,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-hinge155,OPPEIN,HW-HINGE155,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-hinge155-hardware-hinge155-10249,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-hw-hinge45,OPPEIN,HW-HINGE45,specification_hold,False,,https://www.oppeincabinetry.ca/shop/hw-hinge45-hardware-hinge45-10250,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Finish/profile needs verification | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-bss-ocm8,OPPEIN,BSS-OCM8,specification_hold,False,,https://www.oppeincabinetry.ca/shop/bss-ocm8-ocm8-blue-15579,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-wss-ocm8,OPPEIN,WSS-OCM8,specification_hold,False,,https://www.oppeincabinetry.ca/shop/wss-ocm8-ocm8-white-11180,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-pc2490,OPPEIN,PB-SSW-PC2490,draft_visual_limitations,False,47,https://www.oppeincabinetry.ca/shop/pb-ssw-pc2490-pantry-cabinet-18930,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-mnw-pc3084,OPPEIN,PB-MNW-PC3084,draft_visual_limitations,False,48,https://www.oppeincabinetry.ca/shop/pb-mnw-pc3084-pantry-cabinet-18660,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-pb-mnw-pc3090,OPPEIN,PB-MNW-PC3090,draft_visual_limitations,False,49,https://www.oppeincabinetry.ca/shop/pb-mnw-pc3090-pantry-cabinet-18661,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-pb-mnw-pc3096,OPPEIN,PB-MNW-PC3096,draft_visual_limitations,False,50,https://www.oppeincabinetry.ca/shop/pb-mnw-pc3096-pantry-cabinet-18662,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-ply-wss-pc2484,OPPEIN,PLY-WSS-PC2484,draft_visual_limitations,False,51,https://www.oppeincabinetry.ca/shop/ply-wss-pc2484-pantry-cabinet-9968,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-ply-wss-pc1890,OPPEIN,PLY-WSS-PC1890,draft_visual_limitations,False,52,https://www.oppeincabinetry.ca/shop/ply-wss-pc1890-pantry-cabinet-9967,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-ply-mso-pc2496,OPPEIN,PLY-MSO-PC2496,draft_visual_limitations,False,53,https://www.oppeincabinetry.ca/shop/ply-mso-pc2496-pantry-cabinet-14722,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-ply-wss-pc1896,OPPEIN,PLY-WSS-PC1896,draft_visual_limitations,False,54,https://www.oppeincabinetry.ca/shop/ply-wss-pc1896-pantry-cabinet-9965,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-ply-mso-pc2490,OPPEIN,PLY-MSO-PC2490,draft_visual_limitations,False,47,https://www.oppeincabinetry.ca/shop/ply-mso-pc2490-pantry-cabinet-14721,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-pb-pgw-pc1884,OPPEIN,PB-PGW-PC1884,draft_visual_limitations,False,55,https://www.oppeincabinetry.ca/shop/pb-pgw-pc1884-pantry-cabinet-18107,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-pgw-pc1890,OPPEIN,PB-PGW-PC1890,draft_visual_limitations,False,52,https://www.oppeincabinetry.ca/shop/pb-pgw-pc1890-pantry-cabinet-18108,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-ply-wss-pc1884,OPPEIN,PLY-WSS-PC1884,draft_visual_limitations,False,55,https://www.oppeincabinetry.ca/shop/ply-wss-pc1884-pantry-cabinet-9966,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-pgw-pc1896,OPPEIN,PB-PGW-PC1896,draft_visual_limitations,False,54,https://www.oppeincabinetry.ca/shop/pb-pgw-pc1896-pantry-cabinet-18109,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-pgw-pc2484,OPPEIN,PB-PGW-PC2484,draft_visual_limitations,False,51,https://www.oppeincabinetry.ca/shop/pb-pgw-pc2484-pantry-cabinet-18110,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-pgw-pc2490,OPPEIN,PB-PGW-PC2490,draft_visual_limitations,False,47,https://www.oppeincabinetry.ca/shop/pb-pgw-pc2490-pantry-cabinet-18111,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-ply-mso-pc2484,OPPEIN,PLY-MSO-PC2484,draft_visual_limitations,False,51,https://www.oppeincabinetry.ca/shop/ply-mso-pc2484-pantry-cabinet-14720,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-ply-mso-pc1896,OPPEIN,PLY-MSO-PC1896,draft_visual_limitations,False,54,https://www.oppeincabinetry.ca/shop/ply-mso-pc1896-pantry-cabinet-14719,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-ply-mso-pc1890,OPPEIN,PLY-MSO-PC1890,draft_visual_limitations,False,52,https://www.oppeincabinetry.ca/shop/ply-mso-pc1890-pantry-cabinet-14718,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-pb-pgw-pc2496,OPPEIN,PB-PGW-PC2496,draft_visual_limitations,False,53,https://www.oppeincabinetry.ca/shop/pb-pgw-pc2496-pantry-cabinet-18112,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-ply-mso-pc1884,OPPEIN,PLY-MSO-PC1884,draft_visual_limitations,False,55,https://www.oppeincabinetry.ca/shop/ply-mso-pc1884-pantry-cabinet-14717,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified."
oppein-pb-pgw-pc3084,OPPEIN,PB-PGW-PC3084,draft_visual_limitations,False,48,https://www.oppeincabinetry.ca/shop/pb-pgw-pc3084-pantry-cabinet-18113,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-pgw-pc3090,OPPEIN,PB-PGW-PC3090,draft_visual_limitations,False,49,https://www.oppeincabinetry.ca/shop/pb-pgw-pc3090-pantry-cabinet-18114,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-pgw-pc3096,OPPEIN,PB-PGW-PC3096,draft_visual_limitations,False,50,https://www.oppeincabinetry.ca/shop/pb-pgw-pc3096-pantry-cabinet-18115,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc1884,OPPEIN,PB-WSS-PC1884,draft_visual_limitations,False,55,https://www.oppeincabinetry.ca/shop/pb-wss-pc1884-pantry-cabinet-17835,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc1890,OPPEIN,PB-WSS-PC1890,draft_visual_limitations,False,52,https://www.oppeincabinetry.ca/shop/pb-wss-pc1890-pantry-cabinet-17836,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc1896,OPPEIN,PB-WSS-PC1896,draft_visual_limitations,False,54,https://www.oppeincabinetry.ca/shop/pb-wss-pc1896-pantry-cabinet-17837,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc2484,OPPEIN,PB-WSS-PC2484,draft_visual_limitations,False,51,https://www.oppeincabinetry.ca/shop/pb-wss-pc2484-pantry-cabinet-17838,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc2490,OPPEIN,PB-WSS-PC2490,draft_visual_limitations,False,47,https://www.oppeincabinetry.ca/shop/pb-wss-pc2490-pantry-cabinet-17839,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc2496,OPPEIN,PB-WSS-PC2496,draft_visual_limitations,False,53,https://www.oppeincabinetry.ca/shop/pb-wss-pc2496-pantry-cabinet-17840,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc3084,OPPEIN,PB-WSS-PC3084,draft_visual_limitations,False,48,https://www.oppeincabinetry.ca/shop/pb-wss-pc3084-pantry-cabinet-17841,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc3090,OPPEIN,PB-WSS-PC3090,draft_visual_limitations,False,49,https://www.oppeincabinetry.ca/shop/pb-wss-pc3090-pantry-cabinet-17842,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-wss-pc3096,OPPEIN,PB-WSS-PC3096,draft_visual_limitations,False,50,https://www.oppeincabinetry.ca/shop/pb-wss-pc3096-pantry-cabinet-17843,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-bss-pc3096,OPPEIN,PB-BSS-PC3096,draft_visual_limitations,False,50,https://www.oppeincabinetry.ca/shop/pb-bss-pc3096-pantry-cabinet-17707,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-bss-pc3090,OPPEIN,PB-BSS-PC3090,draft_visual_limitations,False,49,https://www.oppeincabinetry.ca/shop/pb-bss-pc3090-pantry-cabinet-17706,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-bss-pc3084,OPPEIN,PB-BSS-PC3084,draft_visual_limitations,False,48,https://www.oppeincabinetry.ca/shop/pb-bss-pc3084-pantry-cabinet-17705,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
oppein-pb-bss-pc2496,OPPEIN,PB-BSS-PC2496,draft_visual_limitations,False,53,https://www.oppeincabinetry.ca/shop/pb-bss-pc2496-pantry-cabinet-17704,"PANTRY_LAYOUT_APPROXIMATION: Door proportions now follow the reference appearance, with one fixed divider and four adjustable shelves. Exact front heights remain unverified. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match."
